engagement_id,employee_id,employee_level,department,region,engagement_score,leadership_score,workload_score,comment_text,survey_date,insert_ts
7102e4f9-5b1c-4a5d-8d6f-7d56fea14651,E73572,Senior Associate,Tax,APAC,4,5,5,Good work culture,2023-10-19,2025-12-19 08:13:39.410236
e3ac795c-8409-4bed-8b08-b46469f5f79e,E89318,Senior Associate,Advisory,APAC,5,1,1,Leadership communication can improve,2024-01-14,2025-12-19 08:13:39.410247
8bbf2c90-8cfc-41a8-ba22-58d2271b2991,E24526,Manager,Audit,EMEA,4,5,5,Good work culture,2024-05-21,2025-12-19 08:13:39.410257
b1bd207d-d552-4721-860f-3c449fda41f2,E51689,Director,Audit,APAC,5,3,5,High workload but supportive team,2023-10-30,2025-12-19 08:13:39.410267
4d8fb413-77b5-4f94-a9c2-1075afe5e673,E80706,Senior Associate,Advisory,Americas,1,2,4,Leadership communication can improve,2023-08-22,2025-12-19 08:13:39.410277
6ea05c70-5e38-47c0-b156-83ffb8b721b5,E64660,Senior Associate,Advisory,EMEA,5,5,1,Leadership communication can improve,2023-07-07,2025-12-19 08:13:39.410288
142629a0-5d4e-401b-b5a6-be2f964e7c1f,E40088,Senior Associate,Tax,Americas,3,4,3,Good work culture,2024-08-14,2025-12-19 08:13:39.410299
4d8b90ed-9f4c-43d1-92c0-62dfd652d8fc,E19178,Director,Tax,APAC,3,4,2,Enjoy working with my team,2023-10-04,2025-12-19 08:13:39.410315
73360cdc-892a-4d7e-91bb-8a1722d3c33e,E14599,Manager,Tax,EMEA,5,5,1,Good work culture,2024-07-12,2025-12-19 08:13:39.410330
8cecce2c-e0d6-46e6-a8bf-9a04c16ca462,E58641,Manager,Advisory,EMEA,1,4,1,Enjoy working with my team,2024-04-07,2025-12-19 08:13:39.410340
c57d66b9-3c85-407b-94ca-c9880ee0404b,E57296,Director,Advisory,EMEA,2,4,1,Good work culture,2024-12-27,2025-12-19 08:13:39.410351
fe4cc73a-d712-45bb-a30a-c4df6ef44a10,E61110,Associate,Audit,EMEA,2,1,2,Good work culture,2024-04-29,2025-12-19 08:13:39.410361
a33b2ba8-4291-4922-8ef7-03b284650107,E37099,Manager,Audit,Americas,4,5,2,Burnout risk,2023-03-09,2025-12-19 08:13:39.410372
9e11f29d-f44e-4a7f-beba-a996b7b597ad,E52189,Director,Tax,APAC,1,4,5,Enjoy working with my team,2023-04-30,2025-12-19 08:13:39.410382
e3e8c789-bd54-4bae-b6dd-343b2b7e398c,E66213,Associate,Audit,Americas,3,2,3,Enjoy working with my team,2023-12-02,2025-12-19 08:13:39.410392
034683e6-0950-4534-970b-78b09c32d9e3,E51245,Associate,Tax,EMEA,3,5,1,Leadership communication can improve,2023-11-03,2025-12-19 08:13:39.410402
8071eb34-43dd-48ab-b702-cd71688a3892,E50064,Senior Associate,Tax,EMEA,3,4,5,High workload but supportive team,2024-02-14,2025-12-19 08:13:39.410413
196d0a92-e7e0-499c-9c54-72e14fe741f5,E62278,Senior Associate,Advisory,APAC,5,3,1,Burnout risk,2024-12-14,2025-12-19 08:13:39.410423
2ebc8640-9062-4421-a2a1-421d87896704,E78459,Associate,Tax,APAC,5,2,2,Leadership communication can improve,2024-12-18,2025-12-19 08:13:39.410433
af75a678-ef33-4dcb-9df7-ccfa44660e60,E90701,Manager,Audit,EMEA,3,2,5,Burnout risk,2023-06-13,2025-12-19 08:13:39.410444
adfe2ded-1ba4-40d4-a751-b2e121d19117,E70575,Director,Advisory,Americas,4,1,2,Leadership communication can improve,2024-06-30,2025-12-19 08:13:39.410453
f064a87a-988f-4d00-87bc-befcf084981e,E90930,Director,Audit,EMEA,1,1,1,High workload but supportive team,2023-04-17,2025-12-19 08:13:39.410463
5c342030-46e1-4f0c-9908-011084fa39a7,E25277,Senior Associate,Tax,Americas,4,5,4,Good work culture,2024-07-07,2025-12-19 08:13:39.410475
61bc127c-88fd-496d-8373-bcc23674243f,E71806,Director,Tax,Americas,5,5,2,Burnout risk,2023-09-05,2025-12-19 08:13:39.410486
85ad1686-213a-4d02-8ecf-661234683ac2,E17658,Associate,Advisory,EMEA,2,3,5,Leadership communication can improve,2023-02-19,2025-12-19 08:13:39.410496
ab63ab75-a0a0-4fc2-a375-acd7d4fec4f0,E16790,Associate,Advisory,APAC,3,1,5,Leadership communication can improve,2024-02-23,2025-12-19 08:13:39.410506
3d7cb4c8-5e65-42f5-b586-2fa91d3d4430,E60355,Director,Audit,EMEA,1,4,5,Burnout risk,2023-01-27,2025-12-19 08:13:39.410524
ffa5142e-45ff-494a-9d4c-0db90c73fbf1,E33932,Manager,Tax,EMEA,2,5,5,Burnout risk,2024-04-11,2025-12-19 08:13:39.410534
ee675bf2-5e50-4229-9782-140217cc4ee8,E35901,Director,Tax,Americas,3,1,4,Good work culture,2023-09-27,2025-12-19 08:13:39.410546
02598e4d-f526-4401-bd28-7330220ba585,E25078,Associate,Audit,EMEA,1,4,1,Enjoy working with my team,2024-04-03,2025-12-19 08:13:39.410557
6372110b-91d4-4e32-be59-cbcd1ac5229c,E27915,Senior Associate,Advisory,Americas,4,2,1,Burnout risk,2023-01-16,2025-12-19 08:13:39.410567
6e1a7dae-0fa4-45c7-831e-c9192362222b,E53076,Senior Associate,Audit,APAC,1,5,2,Leadership communication can improve,2023-05-08,2025-12-19 08:13:39.410577
95c597e6-b5c3-4f08-bfa0-1a02d7aa010e,E79056,Director,Advisory,EMEA,1,3,5,Leadership communication can improve,2023-11-22,2025-12-19 08:13:39.410587
5e4b94c9-9fe1-405b-9569-8fc2126c6efc,E15998,Senior Associate,Audit,APAC,2,4,3,Leadership communication can improve,2024-05-15,2025-12-19 08:13:39.410598
937dd6c7-1f8e-4828-a9bf-d6d681b1653c,E25762,Manager,Advisory,EMEA,1,2,4,Good work culture,2023-11-28,2025-12-19 08:13:39.410608
bc9de08d-9450-4e65-9812-5532e5ebe0a4,E14065,Associate,Advisory,EMEA,5,5,2,Burnout risk,2023-06-02,2025-12-19 08:13:39.410618
2b7a68f7-0f40-4f94-879c-6c505062bc49,E67172,Senior Associate,Audit,APAC,2,1,2,Good work culture,2023-11-23,2025-12-19 08:13:39.410628
9e3e00d9-96dd-4ce3-a669-a18f8cd2d547,E28780,Director,Audit,APAC,4,4,4,Burnout risk,2024-01-09,2025-12-19 08:13:39.410641
29889e2d-cd47-4e39-abb7-c6ff002433f8,E74538,Manager,Tax,EMEA,1,5,4,Burnout risk,2024-04-04,2025-12-19 08:13:39.410651
2db776a0-bf76-468d-b58f-64d25fad6072,E28440,Manager,Audit,APAC,4,5,4,High workload but supportive team,2024-03-09,2025-12-19 08:13:39.410662
b0091161-a4d0-49b0-b5d5-1c134123ce0c,E54921,Director,Tax,Americas,5,3,5,High workload but supportive team,2024-11-05,2025-12-19 08:13:39.410672
47f6d967-120c-43db-9d44-59f21173eb0b,E37596,Associate,Tax,EMEA,1,1,1,Burnout risk,2023-03-22,2025-12-19 08:13:39.410681
57f855a6-e251-4eae-9341-7198668c6872,E74681,Senior Associate,Audit,APAC,3,4,1,Burnout risk,2023-03-02,2025-12-19 08:13:39.410691
ec0e24b9-9a7e-40ba-abe2-43fc903aee73,E87466,Senior Associate,Tax,EMEA,4,1,4,Enjoy working with my team,2024-01-05,2025-12-19 08:13:39.410700
e1fd1d55-3b4c-469e-880d-5d9f704c718f,E76466,Associate,Tax,Americas,2,4,4,Good work culture,2024-03-07,2025-12-19 08:13:39.410712
3b3e52c0-a074-42db-a936-b9d029dd6202,E18873,Director,Audit,APAC,3,3,1,Enjoy working with my team,2023-12-19,2025-12-19 08:13:39.410722
e851eb4d-7cc9-4528-9eda-10fd76f9f858,E80888,Manager,Tax,APAC,5,1,4,Burnout risk,2023-06-13,2025-12-19 08:13:39.410731
9555d77f-a13d-466d-bc86-a1cf19212112,E64920,Manager,Audit,Americas,2,3,3,Leadership communication can improve,2023-08-01,2025-12-19 08:13:39.410740
9847c1ba-8c85-420a-bc03-b7eb409ce756,E45990,Associate,Audit,Americas,5,3,3,Burnout risk,2024-08-31,2025-12-19 08:13:39.410749
3301c5c8-24c1-48ce-8017-34d41038176e,E21128,Associate,Tax,EMEA,4,1,4,Leadership communication can improve,2024-03-23,2025-12-19 08:13:39.410758
7009faf1-c795-413e-bf84-5e9febbc987f,E59533,Senior Associate,Advisory,EMEA,5,1,2,Burnout risk,2023-03-12,2025-12-19 08:13:39.410768
e5c236a1-70fd-45f0-8394-ca528fc9c29a,E80643,Director,Tax,APAC,2,1,1,Enjoy working with my team,2023-07-28,2025-12-19 08:13:39.410778
d20cd761-fe0f-41c5-86ab-a01bb3806bce,E82554,Director,Advisory,EMEA,2,4,1,Good work culture,2023-05-06,2025-12-19 08:13:39.410791
c761c42a-2d59-49a7-b4b7-f3ca20483cbb,E27326,Director,Tax,Americas,2,5,5,Enjoy working with my team,2024-10-25,2025-12-19 08:13:39.410801
73ed3c0a-c783-41c5-9ff5-cdb625841bb4,E27877,Senior Associate,Advisory,Americas,4,4,1,Burnout risk,2024-11-26,2025-12-19 08:13:39.410810
17dc4568-24e7-4ee7-b7a3-2e4cf6bffdb3,E38717,Manager,Tax,EMEA,4,4,1,Good work culture,2023-08-16,2025-12-19 08:13:39.410820
6605b47a-87d0-4618-8fb9-f1bc46944ce2,E23350,Associate,Tax,Americas,5,4,2,Leadership communication can improve,2024-01-08,2025-12-19 08:13:39.410829
b325ac7c-34e3-4aa3-b990-bad27fee1ee7,E35862,Associate,Audit,EMEA,4,1,5,High workload but supportive team,2024-02-04,2025-12-19 08:13:39.410838
e6a519f5-26fd-44c5-aef9-c8fb98851922,E53988,Senior Associate,Audit,EMEA,1,1,4,Burnout risk,2023-09-24,2025-12-19 08:13:39.410849
fc883a14-267e-405b-9ef9-c73cf9f1af8b,E63634,Director,Advisory,EMEA,4,3,5,Leadership communication can improve,2023-02-03,2025-12-19 08:13:39.410858
d779c02f-30cf-4351-b704-3c2c4ae14a3c,E47153,Senior Associate,Tax,Americas,5,1,1,High workload but supportive team,2024-03-29,2025-12-19 08:13:39.410867
230530fc-3ccc-4b93-83f7-b179e4c77423,E44999,Director,Audit,EMEA,3,3,4,Enjoy working with my team,2023-03-17,2025-12-19 08:13:39.410876
b6ade6f2-695f-40e4-b08c-1a63e11fd057,E30917,Associate,Tax,APAC,3,5,5,Enjoy working with my team,2024-03-18,2025-12-19 08:13:39.410885
bc33c750-fa75-4032-b758-738a171e26a0,E93877,Manager,Audit,EMEA,3,4,2,Good work culture,2024-11-25,2025-12-19 08:13:39.410895
0c3d4cc6-2a0f-420a-be17-8b554fb9c667,E42510,Associate,Tax,Americas,1,2,5,Enjoy working with my team,2024-06-22,2025-12-19 08:13:39.410905
e8a8cd49-11eb-43d4-8be1-fe7c706e7c70,E41685,Associate,Audit,Americas,2,5,4,Enjoy working with my team,2024-05-12,2025-12-19 08:13:39.410914
e62f1bfe-8c93-405a-831f-fd5553ca39fc,E33127,Senior Associate,Audit,EMEA,1,1,2,Leadership communication can improve,2023-01-29,2025-12-19 08:13:39.410924
10b2d52d-cfc7-414e-9732-4f619c01b37c,E94118,Senior Associate,Audit,EMEA,4,5,5,Leadership communication can improve,2024-09-14,2025-12-19 08:13:39.410933
a9f7dbcb-82de-434a-a27b-284a6508a1d0,E47751,Senior Associate,Advisory,Americas,2,4,4,Enjoy working with my team,2023-10-13,2025-12-19 08:13:39.410942
f5eca409-ddf9-49a8-b227-d2b881412a6d,E48846,Director,Audit,APAC,3,3,4,Good work culture,2024-08-09,2025-12-19 08:13:39.410952
64829e6c-e23a-44fd-860a-8a1de9b0b750,E53280,Manager,Advisory,Americas,4,5,3,Enjoy working with my team,2023-06-11,2025-12-19 08:13:39.410971
efefbfa0-3706-46f2-898f-78307b1d4565,E69849,Director,Audit,EMEA,1,2,5,Good work culture,2024-05-04,2025-12-19 08:13:39.410981
5dfdd2a2-206c-4303-a017-4c12c6b93f81,E75524,Associate,Advisory,APAC,4,5,5,Leadership communication can improve,2023-10-06,2025-12-19 08:13:39.410990
06010373-9588-482a-bb55-eb5e91dfb3e0,E50628,Senior Associate,Tax,Americas,2,5,4,High workload but supportive team,2023-06-27,2025-12-19 08:13:39.411002
25330d3a-636f-42bd-9f0d-dc91d812ab08,E45663,Director,Audit,APAC,3,2,5,Leadership communication can improve,2023-11-26,2025-12-19 08:13:39.411013
9b8e1aba-c88b-4240-9c44-02caf6cd918a,E45537,Director,Audit,APAC,1,1,4,High workload but supportive team,2023-04-01,2025-12-19 08:13:39.411022
3de56530-5dc4-4dd0-9615-f31c512b6f43,E60183,Associate,Tax,APAC,4,5,2,Leadership communication can improve,2023-05-25,2025-12-19 08:13:39.411032
7eaba289-20ac-43cd-a9dd-432c0d49adb9,E42143,Director,Tax,EMEA,4,4,3,High workload but supportive team,2023-05-11,2025-12-19 08:13:39.411042
777fae5a-e78f-4ffa-ae81-f6ed638ff305,E91791,Senior Associate,Tax,APAC,5,4,3,Burnout risk,2024-08-10,2025-12-19 08:13:39.411051
9ba1ae1f-1ab8-4649-b7af-d07f6387ddff,E16716,Manager,Tax,Americas,3,1,5,Leadership communication can improve,2024-06-09,2025-12-19 08:13:39.411060
3887313f-6941-499a-84dd-0dce90f5552f,E34038,Manager,Advisory,EMEA,1,1,5,Burnout risk,2023-01-05,2025-12-19 08:13:39.411070
f9d4a065-6e60-4125-a744-8b013029664b,E40451,Manager,Advisory,EMEA,1,1,4,Good work culture,2024-03-08,2025-12-19 08:13:39.411080
01d39ac7-060b-485b-ae96-3bdca08443ad,E88899,Senior Associate,Tax,EMEA,4,2,5,Good work culture,2023-01-31,2025-12-19 08:13:39.411089
8318e340-e492-4e6e-b9f0-875c2f154747,E61946,Senior Associate,Advisory,APAC,4,2,1,Burnout risk,2024-01-17,2025-12-19 08:13:39.411099
c5b96568-bfdc-48a4-866a-e79d5f1b04a5,E14799,Senior Associate,Audit,EMEA,1,4,2,Leadership communication can improve,2023-02-17,2025-12-19 08:13:39.411108
c9b06d75-2068-4c5c-adab-2c6b64b5bb37,E55046,Manager,Advisory,EMEA,5,5,3,Burnout risk,2023-01-21,2025-12-19 08:13:39.411118
166c2aa6-2818-46f5-9ae4-4c51a24b4efd,E24665,Director,Advisory,APAC,3,1,1,Good work culture,2024-04-10,2025-12-19 08:13:39.411127
f3bc2129-6635-447a-9ab4-862bc9d79b15,E57985,Manager,Audit,EMEA,5,2,3,Enjoy working with my team,2024-07-15,2025-12-19 08:13:39.411137
4ed2fb89-c418-4956-ae74-d31f32273e1b,E25089,Manager,Audit,APAC,4,4,1,Good work culture,2024-01-05,2025-12-19 08:13:39.411146
65a02798-0e2a-4cdd-8524-24b30d1e7072,E41422,Senior Associate,Tax,EMEA,5,2,5,High workload but supportive team,2024-08-23,2025-12-19 08:13:39.411156
7778f55c-756f-405a-9ac6-4c3597cc969b,E32075,Associate,Audit,APAC,5,1,1,Burnout risk,2024-05-17,2025-12-19 08:13:39.411169
7f1da8ed-1c58-4614-907d-3c0a3417db5e,E46434,Associate,Audit,EMEA,3,2,2,Enjoy working with my team,2023-06-18,2025-12-19 08:13:39.411178
d2eba65b-aa8e-47c7-8f7e-ab66ef537cb4,E80332,Manager,Audit,APAC,2,4,4,Good work culture,2024-10-08,2025-12-19 08:13:39.411188
f6d5363b-a6bf-4278-aa66-b3d97350df2e,E37912,Manager,Advisory,EMEA,2,5,3,Leadership communication can improve,2023-05-30,2025-12-19 08:13:39.411197
362db2d5-4832-403a-99be-58a0d10a90be,E47450,Director,Audit,APAC,2,4,3,Enjoy working with my team,2023-06-02,2025-12-19 08:13:39.411207
70bd7a86-ecb0-4e57-92e6-ae14a8839cb9,E75736,Senior Associate,Tax,APAC,2,3,2,High workload but supportive team,2024-10-09,2025-12-19 08:13:39.411216
9e7ff32d-3d5f-43a3-b4b7-bed4771694d5,E59646,Associate,Tax,Americas,2,2,2,High workload but supportive team,2024-11-05,2025-12-19 08:13:39.411226
8a62adfb-3f04-48a8-8798-76b49c58fa45,E68392,Manager,Advisory,APAC,4,3,5,High workload but supportive team,2023-11-09,2025-12-19 08:13:39.411236
85cb26aa-3a7c-47b3-9c08-d6be8a72303d,E99362,Manager,Tax,APAC,4,2,1,Burnout risk,2024-06-03,2025-12-19 08:13:39.411257
022beb4b-794d-4fb1-8593-4218543ac31e,E20974,Associate,Tax,Americas,5,2,3,High workload but supportive team,2023-10-14,2025-12-19 08:13:39.411267
2016ce6f-db4b-4e42-bffc-4faccb951632,E24344,Senior Associate,Tax,EMEA,2,3,5,Enjoy working with my team,2024-01-15,2025-12-19 08:13:39.411277
2177c4d0-3d95-49ee-bb33-d23e2db23369,E31095,Senior Associate,Tax,Americas,5,2,2,Good work culture,2024-09-26,2025-12-19 08:13:39.411286
0d2ff9cf-c633-408d-a13d-e6e2b564f985,E38884,Director,Advisory,Americas,5,1,1,Burnout risk,2023-06-30,2025-12-19 08:13:39.411296
204461c5-740c-47cd-9b7e-ff00332120bc,E90085,Senior Associate,Advisory,EMEA,4,5,3,Good work culture,2023-10-10,2025-12-19 08:13:39.411305
20a579fe-dcac-4837-99db-c5db901be8b9,E55813,Manager,Advisory,Americas,5,3,3,Leadership communication can improve,2023-11-10,2025-12-19 08:13:39.411315
f53486b1-a07c-45b7-96eb-df3c64729043,E28466,Director,Audit,EMEA,2,4,5,High workload but supportive team,2023-06-17,2025-12-19 08:13:39.411325
4d8b4d21-68e9-4a1c-bbf9-7d7def921b68,E40295,Senior Associate,Advisory,Americas,2,2,4,Leadership communication can improve,2024-01-16,2025-12-19 08:13:39.411334
d0f2c16f-f4f9-4800-acc3-0415a0edbe7c,E68640,Senior Associate,Advisory,Americas,3,1,2,Burnout risk,2023-07-20,2025-12-19 08:13:39.411344
b569a329-63f6-4401-810c-1687e4f826e0,E20006,Associate,Advisory,EMEA,2,1,2,Enjoy working with my team,2023-09-16,2025-12-19 08:13:39.411354
9a543994-1826-4f23-a1ce-16478a75f27e,E55396,Director,Tax,Americas,5,4,4,Leadership communication can improve,2024-03-29,2025-12-19 08:13:39.411364
89a70034-3b3d-43aa-a948-3a9b234744b2,E14577,Manager,Advisory,APAC,4,1,3,Burnout risk,2024-10-23,2025-12-19 08:13:39.411374
a59c71c9-ec5b-4c91-a96a-146ceec382f7,E21383,Senior Associate,Audit,APAC,2,3,4,High workload but supportive team,2024-10-09,2025-12-19 08:13:39.411383
304db1b3-6b94-4340-bf49-eac8b728fa1c,E95642,Manager,Advisory,APAC,1,2,3,Burnout risk,2023-11-09,2025-12-19 08:13:39.411393
4a4fc01e-bde0-476c-8c7a-a2d786ef4ac4,E24843,Associate,Tax,Americas,2,3,1,Good work culture,2023-08-27,2025-12-19 08:13:39.411402
302a3c77-df33-4ee7-8cc8-777d0ba5ff9e,E67817,Senior Associate,Tax,APAC,1,2,2,Good work culture,2023-03-27,2025-12-19 08:13:39.411412
047cd01b-c214-4e37-ab76-2fb2c406ae8f,E69649,Senior Associate,Tax,APAC,2,4,1,Enjoy working with my team,2024-07-05,2025-12-19 08:13:39.411422
67f843e1-1383-4b6a-b575-d315bb8a5818,E61624,Director,Advisory,APAC,1,4,1,Burnout risk,2024-09-29,2025-12-19 08:13:39.411432
60cbe49a-573d-4323-a576-b16bac5b47a5,E64152,Manager,Tax,Americas,4,2,5,Burnout risk,2024-06-05,2025-12-19 08:13:39.411442
641a5cff-6c46-4723-aeab-32e181d87d58,E69376,Manager,Advisory,Americas,1,5,2,Burnout risk,2024-08-05,2025-12-19 08:13:39.411451
26b1e6b9-7f39-42bb-95f8-06320dfe0b36,E53518,Associate,Audit,APAC,2,5,5,Leadership communication can improve,2024-08-18,2025-12-19 08:13:39.411461
14aa5807-130d-48e0-bf20-b643b71e8529,E95161,Senior Associate,Tax,APAC,3,1,5,High workload but supportive team,2023-05-30,2025-12-19 08:13:39.411470
1e326b76-fdbc-4b17-9d5d-012bccb95bd3,E68100,Manager,Audit,APAC,5,4,5,Leadership communication can improve,2024-05-27,2025-12-19 08:13:39.411479
51f71a13-26dd-4c97-ab69-8aac230ad2c1,E61945,Senior Associate,Tax,Americas,2,1,1,High workload but supportive team,2023-01-14,2025-12-19 08:13:39.411490
0e010a34-d28c-40df-95dc-8f75ca1833bc,E61947,Manager,Audit,APAC,2,2,5,Enjoy working with my team,2024-09-15,2025-12-19 08:13:39.411500
573408a8-653e-49a3-985b-5f1300f65f1c,E19277,Associate,Tax,Americas,4,4,3,Good work culture,2023-03-17,2025-12-19 08:13:39.411509
cff51cc6-0397-4d30-b755-ab0c424c16aa,E54427,Associate,Tax,EMEA,3,3,4,Leadership communication can improve,2024-09-11,2025-12-19 08:13:39.411519
17ae8501-9cbc-473d-a61d-41b10eae1c2c,E29299,Senior Associate,Tax,EMEA,3,5,4,Burnout risk,2023-06-04,2025-12-19 08:13:39.411528
6bc8d249-0dd5-4af1-8a5c-afac1cc61680,E66692,Associate,Audit,Americas,1,1,3,Enjoy working with my team,2023-01-04,2025-12-19 08:13:39.411537
b0760ebf-5666-4063-b9a5-2d9e5a6c3294,E36097,Senior Associate,Audit,EMEA,1,1,5,Burnout risk,2024-06-28,2025-12-19 08:13:39.411547
f1ebea2e-6da3-4bcf-986b-337febcd3515,E50114,Senior Associate,Tax,APAC,2,3,5,Enjoy working with my team,2023-09-09,2025-12-19 08:13:39.411556
be477d90-13cd-44d9-b2b3-06e052d49966,E25426,Associate,Advisory,APAC,5,5,5,Burnout risk,2023-08-15,2025-12-19 08:13:39.411565
b95975ca-60dd-4d63-9a18-03482511d5b8,E23217,Senior Associate,Tax,Americas,1,3,3,High workload but supportive team,2024-05-29,2025-12-19 08:13:39.411575
13a6d504-8008-4d17-a7f3-efd123616d0a,E28982,Senior Associate,Tax,EMEA,1,4,1,Good work culture,2023-01-22,2025-12-19 08:13:39.411584
23be5bd3-e304-41aa-bb87-d338191ac7c0,E97006,Director,Audit,Americas,5,5,2,Burnout risk,2023-06-25,2025-12-19 08:13:39.411595
079c10e8-d6e7-4e2f-b161-20c41703c7f6,E18987,Senior Associate,Tax,Americas,1,1,1,Leadership communication can improve,2023-04-12,2025-12-19 08:13:39.411605
091fdc76-cbb7-4028-b4e1-4876d9e7b391,E10745,Director,Audit,Americas,5,4,5,Leadership communication can improve,2024-07-30,2025-12-19 08:13:39.411615
27dcfb15-3b12-4ec5-819e-2e71d9b0fca3,E73196,Associate,Advisory,Americas,2,1,5,Enjoy working with my team,2024-11-20,2025-12-19 08:13:39.411624
fa59dccc-665c-4e88-a06e-8852a0f007a3,E70013,Director,Advisory,Americas,2,1,1,Good work culture,2024-09-09,2025-12-19 08:13:39.411634
c5e24e28-22be-4750-8ae7-b0ece6f6ea64,E50626,Manager,Audit,APAC,5,3,2,High workload but supportive team,2023-08-08,2025-12-19 08:13:39.411644
01705bda-0a05-492f-95d2-ec8c34c5c0ca,E60286,Manager,Tax,APAC,2,4,1,Leadership communication can improve,2024-05-08,2025-12-19 08:13:39.411653
13ecf7b2-cc8d-4a18-bbcf-f66444ef6921,E33415,Manager,Audit,EMEA,4,2,2,High workload but supportive team,2023-05-11,2025-12-19 08:13:39.411664
197d4ed5-a015-4721-ad94-99946ee3c568,E70075,Manager,Audit,Americas,3,3,3,Burnout risk,2023-08-16,2025-12-19 08:13:39.411674
32b5d1af-7baf-4abe-975b-3c039fbf5b9b,E20901,Director,Tax,EMEA,5,2,4,Good work culture,2023-03-17,2025-12-19 08:13:39.411685
63de29e3-a328-4008-97ca-485dfc673ec8,E62197,Associate,Advisory,Americas,5,4,4,High workload but supportive team,2023-02-01,2025-12-19 08:13:39.411694
4aafbcff-6afb-4d60-bace-7de7d39c53d4,E73557,Senior Associate,Advisory,APAC,2,3,4,Leadership communication can improve,2024-07-12,2025-12-19 08:13:39.411704
de2e2bac-2554-406b-ad85-15968577fdab,E44254,Senior Associate,Advisory,APAC,5,1,4,Good work culture,2023-04-15,2025-12-19 08:13:39.411714
ad8d4c0f-efc5-4457-8a49-a18fc1caf2a8,E37751,Associate,Audit,APAC,5,3,4,Burnout risk,2024-06-16,2025-12-19 08:13:39.411723
6d4f2ba7-a514-4e38-9837-fd85fa86dd99,E26581,Senior Associate,Tax,APAC,2,3,5,Enjoy working with my team,2023-05-20,2025-12-19 08:13:39.411733
bbc9d36a-680c-48e5-9160-6c2a53009821,E38093,Manager,Audit,Americas,2,2,3,High workload but supportive team,2023-05-28,2025-12-19 08:13:39.411742
c127f535-8384-435b-92f2-fb1f843b57b3,E64760,Manager,Audit,APAC,1,3,3,High workload but supportive team,2023-07-16,2025-12-19 08:13:39.411752
7b0a038d-da05-421a-a4bc-6962d5c0bb35,E10705,Manager,Advisory,EMEA,3,4,4,Enjoy working with my team,2023-01-13,2025-12-19 08:13:39.411762
e26fccc6-1ee1-4d06-bd4c-d35901191c26,E62931,Associate,Tax,Americas,2,3,1,Enjoy working with my team,2023-09-22,2025-12-19 08:13:39.411771
a01114f4-dda4-4862-95ba-4f49374c593c,E41208,Manager,Audit,APAC,1,5,3,High workload but supportive team,2024-09-23,2025-12-19 08:13:39.411783
fb020d3d-5122-4e75-8371-f08177794122,E80324,Senior Associate,Tax,Americas,1,2,1,Enjoy working with my team,2024-09-11,2025-12-19 08:13:39.411793
fefc9b05-0eda-4949-a52a-ac1030258620,E63990,Manager,Advisory,EMEA,5,1,2,Enjoy working with my team,2024-11-11,2025-12-19 08:13:39.411803
73047b45-8bfb-4b85-9594-b912f557d0cc,E82718,Director,Advisory,Americas,5,3,1,Good work culture,2024-04-01,2025-12-19 08:13:39.411812
7d854d5b-5892-4023-acb6-a161a4f2a957,E65598,Director,Audit,APAC,3,4,4,Burnout risk,2023-11-30,2025-12-19 08:13:39.411823
bc58ab98-53d4-4036-b417-9adcb930522a,E86772,Director,Advisory,EMEA,3,4,5,High workload but supportive team,2024-03-19,2025-12-19 08:13:39.411833
970aa5f3-db87-4763-8187-54f2ca428ad3,E58182,Associate,Audit,Americas,2,4,4,Leadership communication can improve,2024-02-25,2025-12-19 08:13:39.411842
e833eca6-7c64-48cd-af73-2106f7b610b9,E90546,Manager,Tax,Americas,2,3,3,Leadership communication can improve,2024-04-24,2025-12-19 08:13:39.411851
f77793d2-7757-4c76-ae6d-a62d2b6067c1,E59682,Senior Associate,Advisory,EMEA,4,5,2,Good work culture,2023-02-18,2025-12-19 08:13:39.411861
fd4334ea-46f2-4f56-98ef-23c509363b37,E24298,Senior Associate,Advisory,Americas,4,5,2,Leadership communication can improve,2023-06-13,2025-12-19 08:13:39.411871
2e31cd19-4b0f-4aa3-9e4d-7afc44e3850a,E98341,Associate,Audit,EMEA,2,3,2,Good work culture,2023-10-22,2025-12-19 08:13:39.411881
1672f5f9-0680-4290-8cb1-66ce8f23d0cb,E64989,Manager,Audit,EMEA,2,1,4,Good work culture,2023-12-12,2025-12-19 08:13:39.411891
aa2c286d-47cc-4fbe-931b-2b1f00aee082,E72294,Senior Associate,Advisory,EMEA,4,5,5,High workload but supportive team,2023-02-14,2025-12-19 08:13:39.411901
b17adb94-922d-4897-b17e-8d34be5c30cd,E16223,Senior Associate,Tax,Americas,1,2,1,Leadership communication can improve,2023-07-15,2025-12-19 08:13:39.411910
ee7965a8-389f-441b-8c3a-c9635b6435c0,E36315,Associate,Advisory,EMEA,5,1,1,Good work culture,2023-05-14,2025-12-19 08:13:39.411920
7d0661b0-cba3-4fd4-a242-83c4d23f2715,E21659,Manager,Audit,APAC,2,5,5,Leadership communication can improve,2023-03-05,2025-12-19 08:13:39.411930
88432624-197b-41a5-95bc-097bf75e6fb6,E84714,Manager,Advisory,EMEA,1,4,2,Enjoy working with my team,2023-05-06,2025-12-19 08:13:39.411939
bfb4df1b-4867-4479-bd8b-6bf91861e47c,E83028,Associate,Audit,EMEA,2,1,5,Burnout risk,2024-01-11,2025-12-19 08:13:39.411948
