pdr_id,pursuit_id,account_id,pursuit_value_usd,outcome,overall_rating,planning_rating,execution_rating,lessons_learned,review_date,insert_ts
f2d9e8aa-441b-4c97-8a15-86753884dd5f,P6195,A1471,1074335,Lost,5,5,3,Pricing strategy worked well,2024-12-21,2025-12-19 08:13:39.644071
5833befe-e265-44a7-9e3d-189388ff9888,P8778,A1973,3048230,Lost,3,4,1,Client expectations unclear,2023-09-02,2025-12-19 08:13:39.644079
24b1cb43-6a1b-4280-91ce-09b268536501,P5683,A1813,1370762,Won,2,5,5,Client expectations unclear,2023-04-20,2025-12-19 08:13:39.644087
5ba89979-6ed9-4a5d-902a-ad3b0751c7bb,P6429,A2736,2109119,Lost,5,3,2,Pricing strategy worked well,2024-07-09,2025-12-19 08:13:39.644096
fe5ae0b5-9566-482e-a43e-fa14796d40ab,P5555,A1141,3921804,Lost,3,1,4,Strong technical proposal,2024-07-17,2025-12-19 08:13:39.644104
8299b3be-9c4b-45e1-b018-899d88efe9f6,P5157,A2038,3134637,Lost,2,3,5,Better risk assessment needed,2024-11-14,2025-12-19 08:13:39.644113
2f9295cc-961c-4e0f-b564-32b45dfc5da4,P6139,A2443,2379142,Lost,1,4,4,Client expectations unclear,2024-08-27,2025-12-19 08:13:39.644122
8b632ffa-5d47-45f5-bcb5-7ab9241090fa,P9123,A2409,621359,Won,5,3,1,Strong technical proposal,2023-08-21,2025-12-19 08:13:39.644137
8dc9d289-48aa-40e0-b0f2-1e1a6030473f,P7886,A2900,3930708,Won,2,3,4,Strong technical proposal,2023-05-28,2025-12-19 08:13:39.644145
338cc9e7-ae9b-45e2-8016-cb6c3bd3ef85,P6637,A1801,3777458,Lost,5,1,3,Strong technical proposal,2023-06-22,2025-12-19 08:13:39.644153
be84b00a-27ff-413e-b60f-35cb73c99b53,P5289,A2328,2186437,Won,5,4,5,Late stakeholder involvement,2023-11-21,2025-12-19 08:13:39.644162
11ed2fc2-dc29-4e38-af11-f8211a5cc9af,P8826,A1857,161208,Won,1,1,5,Strong technical proposal,2023-06-03,2025-12-19 08:13:39.644170
f24dfc0f-6db3-4a18-9879-a6b397896a1e,P9452,A1140,4848835,Lost,4,3,5,Strong technical proposal,2023-01-06,2025-12-19 08:13:39.644179
13f2bd0f-c0a1-454a-89c5-eb2cbd4ecded,P6167,A2502,602844,Lost,1,3,2,Late stakeholder involvement,2023-01-24,2025-12-19 08:13:39.644187
12dcaaf4-02a5-4eea-b0b7-07e3a6e93b4f,P9726,A1202,1574964,Lost,4,5,3,Client expectations unclear,2023-11-18,2025-12-19 08:13:39.644196
483441c1-bc5c-4f39-92f7-9325801f1b16,P8489,A1436,706494,Lost,4,1,4,Late stakeholder involvement,2023-11-13,2025-12-19 08:13:39.644204
a7595b45-e507-4601-a1a0-abff9a07b69e,P5731,A2535,2277260,Won,1,3,4,Better risk assessment needed,2023-03-28,2025-12-19 08:13:39.644212
fc5642c4-283c-4479-811f-14c214b5b48f,P7933,A2503,1199286,Lost,1,4,3,Strong technical proposal,2024-09-15,2025-12-19 08:13:39.644220
a3a21a99-3f7f-40ee-9571-a83109ab7931,P5280,A1095,1927381,Won,1,4,5,Strong technical proposal,2023-09-24,2025-12-19 08:13:39.644228
5a760760-0ff4-4b69-8b0a-38f33809408a,P8082,A1914,3103030,Lost,1,3,4,Late stakeholder involvement,2024-07-07,2025-12-19 08:13:39.644237
7ec10cf5-0305-4cc7-9610-5cecefc30d36,P5728,A2350,2553911,Lost,5,1,2,Client expectations unclear,2023-09-11,2025-12-19 08:13:39.644245
5104a6b9-7ea0-46c1-8332-4edab0308b76,P5079,A2899,2943511,Won,1,4,5,Strong technical proposal,2024-10-11,2025-12-19 08:13:39.644253
d81680fe-e60e-4529-8623-040ad5a304b0,P9466,A1424,1338126,Won,1,4,4,Late stakeholder involvement,2023-10-21,2025-12-19 08:13:39.644261
741e3d67-63d9-4217-a483-804f03c1f8a3,P9210,A2352,1111670,Won,2,3,4,Pricing strategy worked well,2023-06-10,2025-12-19 08:13:39.644270
7a0982c8-b04a-4130-bef5-6bdd21413cc3,P8167,A2778,3022077,Won,1,4,3,Better risk assessment needed,2024-02-24,2025-12-19 08:13:39.644279
76630faf-bb77-4ebf-97fe-4475aaec2856,P6699,A2060,3745698,Lost,2,5,5,Pricing strategy worked well,2024-02-09,2025-12-19 08:13:39.644287
109a3f81-8655-448d-b222-ea741e06dcc4,P8805,A2976,4853985,Won,3,5,1,Better risk assessment needed,2024-03-05,2025-12-19 08:13:39.644295
ff38da8e-2326-4ecc-b16f-bef1fab6ecf0,P8363,A2088,2614294,Won,5,2,2,Better risk assessment needed,2023-03-20,2025-12-19 08:13:39.644304
8c66da33-ab86-4780-85c8-7e303d606d5e,P6418,A1348,1628857,Lost,4,2,1,Better risk assessment needed,2024-04-27,2025-12-19 08:13:39.644324
486e0068-4ef6-4457-a4dc-d293e7c10352,P7928,A2361,3077310,Lost,5,1,4,Client expectations unclear,2024-06-04,2025-12-19 08:13:39.644352
e559a9f5-2fb2-4c1a-a34a-3884d3ebfe31,P5347,A2495,3426564,Won,4,2,2,Better risk assessment needed,2023-04-06,2025-12-19 08:13:39.644360
8a33ff05-6ece-4eef-9a73-09a66265cbb0,P5958,A2671,4834839,Won,2,2,3,Better risk assessment needed,2024-12-31,2025-12-19 08:13:39.644369
09fafd01-6139-4815-995a-bc5c5ab2eaab,P6188,A1456,3698982,Won,1,2,5,Better risk assessment needed,2023-07-03,2025-12-19 08:13:39.644378
a13be4df-b646-4282-8b00-5869a4d8c543,P9781,A2673,4460016,Won,2,1,3,Strong technical proposal,2023-02-02,2025-12-19 08:13:39.644387
28ae2e09-dea1-40f4-b678-12d1c8d6de9c,P9224,A2679,1780032,Lost,3,4,3,Strong technical proposal,2024-06-28,2025-12-19 08:13:39.644395
3b2566e5-642c-48a4-8305-03c381dcc688,P8574,A2102,3595396,Won,5,2,5,Client expectations unclear,2024-02-04,2025-12-19 08:13:39.644407
956ac85e-566e-4425-955b-d1dab2bcbed2,P9031,A1246,1665307,Lost,5,5,1,Strong technical proposal,2024-06-18,2025-12-19 08:13:39.644415
34ea076c-fcf3-4018-ba2b-3dd22624e34a,P7426,A1561,1518289,Won,3,2,2,Client expectations unclear,2024-06-29,2025-12-19 08:13:39.644424
10742fb2-dd23-4f92-8267-babf25057ca7,P9832,A1413,3524010,Lost,1,1,2,Late stakeholder involvement,2024-08-07,2025-12-19 08:13:39.644432
4985f13b-24ea-4456-a01f-f0de1eb4037e,P5170,A1516,1467603,Lost,1,3,1,Strong technical proposal,2024-04-25,2025-12-19 08:13:39.644442
097c6898-b3d0-414a-8cef-a3554ca20e68,P6357,A1675,755663,Lost,5,3,3,Late stakeholder involvement,2024-11-04,2025-12-19 08:13:39.644450
182cbddb-98d6-432d-bfb7-6f08cc2310fa,P7046,A1154,2149544,Lost,5,2,3,Late stakeholder involvement,2024-11-30,2025-12-19 08:13:39.644459
88627238-f9b8-40e0-a4fc-766f9ca36242,P5441,A1879,2742717,Lost,2,2,1,Pricing strategy worked well,2023-08-10,2025-12-19 08:13:39.644467
5f27d6ab-1d8a-4b10-a292-6f1e6a168f80,P8716,A1600,3022408,Won,1,5,1,Strong technical proposal,2024-05-18,2025-12-19 08:13:39.644476
12c0c1da-5d1e-4067-bab3-9fb1109c4c6d,P9841,A2589,468089,Won,3,5,5,Client expectations unclear,2024-07-31,2025-12-19 08:13:39.644484
9ba4cf25-d892-4040-ac4d-908afd295ca1,P6150,A2391,317272,Won,2,4,1,Late stakeholder involvement,2023-06-22,2025-12-19 08:13:39.644493
667506dc-bdb6-46ca-9d7b-e21edb02a22c,P7493,A1522,1335218,Won,2,2,2,Strong technical proposal,2024-10-08,2025-12-19 08:13:39.644501
da614e6e-8368-49ff-9db1-6bc235221af3,P6389,A1916,4855123,Won,4,1,1,Strong technical proposal,2023-08-06,2025-12-19 08:13:39.644509
78cab8c5-61c9-4e33-b24e-06d26f4fe516,P6561,A1116,197618,Lost,3,4,2,Pricing strategy worked well,2023-07-05,2025-12-19 08:13:39.644518
9c3bbf5d-5466-476f-9c14-aa53f07ffeff,P6546,A2082,2725086,Won,5,5,2,Better risk assessment needed,2023-01-05,2025-12-19 08:13:39.644526
fcb5d9c7-1838-4834-97ed-6b13209fc975,P5581,A1001,2842198,Lost,4,5,5,Pricing strategy worked well,2024-03-19,2025-12-19 08:13:39.644535
b26615ec-a3f1-4082-9e2d-19fbf5dfe389,P6180,A2835,2682958,Won,5,1,5,Late stakeholder involvement,2024-12-14,2025-12-19 08:13:39.644543
67571332-cd15-4414-b4e4-c7a7bd028a5a,P8603,A1431,2268595,Won,2,1,2,Late stakeholder involvement,2024-05-20,2025-12-19 08:13:39.644551
935b5218-84b6-47f0-8d9a-39e6414c1fcc,P5300,A1509,1278868,Lost,1,4,1,Late stakeholder involvement,2024-11-14,2025-12-19 08:13:39.644559
c021e953-8192-47dd-abee-852b34428a6d,P8367,A1904,3901602,Lost,5,3,4,Late stakeholder involvement,2023-01-02,2025-12-19 08:13:39.644568
013de5ab-d129-4cef-807f-5e2019dafb09,P7554,A2077,2073225,Won,1,3,4,Client expectations unclear,2023-05-23,2025-12-19 08:13:39.644576
bd4ebbbe-2db9-4cb1-8f32-44125159fad0,P7045,A1911,2092719,Won,2,4,4,Client expectations unclear,2024-02-02,2025-12-19 08:13:39.644584
648f6184-9662-4e80-8e12-0c0856b09c98,P9872,A1081,4101058,Won,4,2,1,Pricing strategy worked well,2024-10-15,2025-12-19 08:13:39.644592
c9124dca-d530-43ec-94df-2f4a02fa5c7f,P8465,A2027,1094368,Lost,3,3,3,Strong technical proposal,2023-09-30,2025-12-19 08:13:39.644601
cf1d2e95-c84b-4f08-a9b2-927413eb4b2d,P7871,A2349,1248183,Won,4,4,3,Late stakeholder involvement,2024-07-22,2025-12-19 08:13:39.644610
e90bb831-a7a0-4e1d-8c38-c7c321bab187,P6859,A1218,4747389,Lost,1,2,3,Pricing strategy worked well,2024-02-07,2025-12-19 08:13:39.644618
995f0e1b-25c2-4b37-9b5c-d2b20990348b,P8071,A2643,3620144,Lost,2,3,3,Strong technical proposal,2023-02-15,2025-12-19 08:13:39.644626
8ed52598-b1ee-4e05-952c-3bf6e52ea1ae,P9774,A1310,1796211,Won,1,2,2,Late stakeholder involvement,2023-01-14,2025-12-19 08:13:39.644635
86212058-fe25-4a33-9fb4-a86a99fbbeed,P9108,A2492,4919176,Won,1,1,4,Pricing strategy worked well,2023-10-23,2025-12-19 08:13:39.644644
41726d60-d194-45e3-bbbd-006fc8e85f9b,P6215,A1605,2616634,Lost,4,1,4,Late stakeholder involvement,2023-01-23,2025-12-19 08:13:39.644653
0732d2cb-b7ab-492c-b9f0-c316674919db,P7096,A1654,4520886,Lost,3,5,2,Strong technical proposal,2024-10-08,2025-12-19 08:13:39.644661
a4269170-65eb-417a-b1b6-e2d0e90d816a,P7067,A2757,3290063,Won,2,4,1,Better risk assessment needed,2023-07-31,2025-12-19 08:13:39.644670
8bf23b67-0c63-429d-8265-9ded255ee88d,P5061,A1552,4468160,Won,1,2,2,Strong technical proposal,2024-04-30,2025-12-19 08:13:39.644689
9aa44355-6d69-4ed9-bc25-4999cf27f943,P5036,A2113,2422566,Lost,3,5,2,Strong technical proposal,2024-08-04,2025-12-19 08:13:39.644697
98bf88c9-93d3-42a7-96c0-d6ea6b48de3d,P5928,A2920,4319727,Lost,3,4,3,Late stakeholder involvement,2023-09-30,2025-12-19 08:13:39.644706
72f74319-4c58-4b31-94db-97f34f404f63,P9716,A1353,3701740,Lost,1,2,2,Better risk assessment needed,2023-02-19,2025-12-19 08:13:39.644715
011239fb-8e8c-4441-a8d2-395ad5b4afca,P9305,A2181,4636235,Lost,1,3,4,Pricing strategy worked well,2024-06-10,2025-12-19 08:13:39.644723
72c956b0-4e8c-45a0-93b9-60f15520796a,P6811,A1628,1467064,Lost,1,1,1,Strong technical proposal,2024-07-16,2025-12-19 08:13:39.644731
fdf30802-7e15-4a67-9edc-d579e690670b,P9351,A2111,4543622,Won,5,5,4,Client expectations unclear,2023-09-23,2025-12-19 08:13:39.644739
5457cfdd-9639-4594-b245-14b1ef54438e,P9606,A1036,3459026,Lost,4,4,4,Late stakeholder involvement,2024-07-16,2025-12-19 08:13:39.644748
74f0dd99-eb1f-4c65-9c96-1c67e24787a6,P7389,A2400,270086,Won,5,1,1,Client expectations unclear,2024-03-19,2025-12-19 08:13:39.644756
7d2c9f38-66ed-41dd-b42e-6e158fa2517b,P8331,A1031,976691,Won,3,3,1,Better risk assessment needed,2023-07-26,2025-12-19 08:13:39.644765
37fc633f-3566-49a2-b36f-0ce925a89260,P6326,A2969,3026224,Won,3,3,1,Client expectations unclear,2023-02-28,2025-12-19 08:13:39.644773
8a5ecd0e-584b-48cc-bc5e-a301c8d12130,P9918,A1062,3127292,Lost,2,3,2,Pricing strategy worked well,2023-01-15,2025-12-19 08:13:39.644781
0840dddf-4e7b-4396-91c4-a43ec7159848,P8751,A1123,933971,Lost,1,2,4,Better risk assessment needed,2023-01-27,2025-12-19 08:13:39.644792
e2f10270-cb70-43ce-a977-2edd8a31cecd,P9690,A2735,4055708,Won,5,1,1,Better risk assessment needed,2023-02-25,2025-12-19 08:13:39.644800
8e292954-b359-4542-a18c-e68249e0460f,P8196,A2896,1559784,Won,2,2,4,Client expectations unclear,2023-02-21,2025-12-19 08:13:39.644809
7f0bcc91-8b5c-4eff-b96b-656b6c3805b7,P8571,A1491,2166459,Lost,2,4,2,Better risk assessment needed,2024-08-21,2025-12-19 08:13:39.644817
7c49ad86-e37a-4fd5-b33f-7ea8b167dbc7,P5349,A1389,4954617,Lost,5,1,1,Pricing strategy worked well,2023-06-11,2025-12-19 08:13:39.644825
d376ca8d-d0cd-4dbf-b793-bb8d4b64040a,P9704,A1985,3591112,Lost,1,4,2,Pricing strategy worked well,2024-10-29,2025-12-19 08:13:39.644834
44c018e8-a4c6-430f-90e5-1ecdbb33d1f4,P7768,A1222,2830157,Lost,2,2,1,Strong technical proposal,2023-10-21,2025-12-19 08:13:39.644843
798a34a9-d873-4dbe-b3a0-1f28c36cd701,P5707,A2161,2174676,Lost,4,5,5,Pricing strategy worked well,2023-07-21,2025-12-19 08:13:39.644852
4c99b96e-c99a-45b9-be2e-4599f1173998,P5294,A1210,120897,Won,5,2,1,Better risk assessment needed,2024-03-05,2025-12-19 08:13:39.644860
195f9403-bcdf-4222-9c7d-d4ff37986994,P9435,A2226,4788779,Won,2,4,2,Late stakeholder involvement,2023-01-29,2025-12-19 08:13:39.644868
8d7229d3-62e9-4d84-a126-9d6afbfb9d77,P6779,A2545,3506282,Won,4,2,2,Client expectations unclear,2023-12-13,2025-12-19 08:13:39.644876
706f7cda-4fca-4ec6-8d40-8a2c85dd95ef,P9724,A1503,3685000,Lost,2,5,2,Better risk assessment needed,2024-09-18,2025-12-19 08:13:39.644885
c9d7c2fc-903a-472a-a0c4-3ab8cf359529,P9502,A2011,2285272,Won,5,1,2,Pricing strategy worked well,2024-06-04,2025-12-19 08:13:39.644894
8b1aee54-ac33-44df-9e47-c4257f4bbf18,P7691,A2993,1525138,Lost,3,3,4,Better risk assessment needed,2023-10-28,2025-12-19 08:13:39.644902
b3a13aee-0306-4e0f-96ac-c4cdeec6421d,P8765,A2216,837081,Lost,2,4,5,Pricing strategy worked well,2023-07-02,2025-12-19 08:13:39.644910
1bcb69b9-381b-4200-8f1c-d930be834385,P8720,A2648,1427402,Lost,1,5,5,Late stakeholder involvement,2024-01-12,2025-12-19 08:13:39.644919
fe8403b3-f519-4382-96a1-724b1648332d,P8094,A1295,1331718,Lost,4,4,2,Strong technical proposal,2023-05-22,2025-12-19 08:13:39.644927
2df1c00b-df33-4d91-9024-e89ed814febe,P5658,A1555,1355319,Lost,4,4,3,Better risk assessment needed,2024-11-08,2025-12-19 08:13:39.644935
af63569a-d6dd-4db8-9dfa-334e0b675b2a,P8592,A1210,662874,Won,3,4,4,Client expectations unclear,2023-01-20,2025-12-19 08:13:39.644944
d5f8f9f2-9229-4530-9057-4f16215ecdf1,P9112,A2313,3122435,Won,3,2,1,Strong technical proposal,2024-01-11,2025-12-19 08:13:39.644958
c4a44520-dceb-4e55-b3e9-97119fb28999,P9122,A2949,727883,Lost,2,5,2,Strong technical proposal,2023-10-16,2025-12-19 08:13:39.644978
3bb3e23b-fa0b-420a-802c-fd802b8c4e89,P6643,A1809,3001774,Lost,3,1,1,Late stakeholder involvement,2024-01-13,2025-12-19 08:13:39.645006
da0dcf18-768e-4465-803c-df8ed81a813a,P8170,A1272,3374376,Won,2,4,5,Strong technical proposal,2023-06-08,2025-12-19 08:13:39.645015
5467e39f-5a38-45cc-b69d-894f64944d61,P5214,A2217,1251937,Won,1,2,4,Pricing strategy worked well,2023-12-12,2025-12-19 08:13:39.645023
ea78b525-bb87-44e2-adcb-f30b19f96013,P8899,A2368,3861224,Won,4,1,2,Client expectations unclear,2024-05-22,2025-12-19 08:13:39.645031
8109942d-175a-49d9-91b7-17fa6c434dae,P6093,A2278,2796252,Won,3,2,2,Client expectations unclear,2023-01-25,2025-12-19 08:13:39.645040
aeac3112-450d-44c9-a2f6-d8d076645b8a,P7123,A1957,3485318,Won,5,3,3,Strong technical proposal,2024-04-10,2025-12-19 08:13:39.645048
c62a591d-c31e-4c5c-b34f-04e7bd086a44,P6222,A2665,4737586,Won,4,1,5,Late stakeholder involvement,2024-04-30,2025-12-19 08:13:39.645056
7517b3e9-fed6-4a07-8703-ed5436890005,P9791,A1827,4194185,Won,4,2,3,Better risk assessment needed,2024-08-01,2025-12-19 08:13:39.645064
41f9aa70-d124-4c43-9c8a-eb944ac0fb06,P9156,A1580,4676224,Lost,1,1,4,Late stakeholder involvement,2023-12-25,2025-12-19 08:13:39.645072
0b3e32db-7328-4e7f-9a14-ec067958443e,P7982,A1890,1311501,Won,1,4,1,Strong technical proposal,2024-03-10,2025-12-19 08:13:39.645081
aad72eaa-3cb2-41a3-8bb1-8837775930d8,P9070,A1537,1060494,Won,3,1,3,Better risk assessment needed,2023-07-23,2025-12-19 08:13:39.645089
d2e87861-9f5e-497f-94cb-54748e528d24,P9419,A2231,1059829,Lost,4,2,1,Better risk assessment needed,2024-09-25,2025-12-19 08:13:39.645098
0af210ed-8387-4e88-8e6c-53ea7b0ab3d0,P7354,A2833,875419,Lost,5,3,4,Strong technical proposal,2024-06-20,2025-12-19 08:13:39.645106
2020bd40-598e-4966-a36c-13045ecf35c8,P5728,A2310,914095,Lost,2,4,5,Pricing strategy worked well,2024-04-14,2025-12-19 08:13:39.645114
0a1510d0-c479-4866-b3c6-7f0ad9082fec,P8261,A1838,4808526,Won,4,1,4,Client expectations unclear,2023-05-31,2025-12-19 08:13:39.645123
2c76d711-5763-4ad0-84c7-727b6d990eac,P8853,A1207,2589499,Lost,5,2,5,Pricing strategy worked well,2024-07-07,2025-12-19 08:13:39.645131
6c4f9328-328a-44c3-a439-857e467804bd,P8780,A1475,1323363,Lost,1,3,3,Strong technical proposal,2024-03-03,2025-12-19 08:13:39.645139
337a48b3-bc23-4808-956e-f882d92e3826,P5147,A1879,444419,Lost,4,3,5,Pricing strategy worked well,2023-08-15,2025-12-19 08:13:39.645148
9a3a85a1-271e-443d-b20f-1b38bb5dee48,P8871,A2160,651462,Lost,3,5,5,Late stakeholder involvement,2023-02-08,2025-12-19 08:13:39.645156
70d48ea2-bec1-42cd-99b8-7f4a6974c402,P8759,A1052,2645304,Lost,3,5,2,Pricing strategy worked well,2023-08-29,2025-12-19 08:13:39.645164
a877ebc0-9a8a-43f9-a792-6f8b0f45cf31,P7672,A2899,2423106,Lost,3,5,5,Client expectations unclear,2024-01-17,2025-12-19 08:13:39.645173
04e87c3e-2603-412e-be28-5103c5e83072,P6620,A2024,2630683,Lost,1,2,3,Strong technical proposal,2023-12-16,2025-12-19 08:13:39.645182
12724710-701b-4661-9d34-b2aa0341a616,P9964,A2741,1550268,Won,1,3,4,Client expectations unclear,2024-10-19,2025-12-19 08:13:39.645191
d07f8ab8-3232-4634-b4e5-80791ac71b60,P6085,A2669,4547975,Lost,5,1,1,Late stakeholder involvement,2023-05-13,2025-12-19 08:13:39.645200
2e0b920c-1bf0-4214-8118-11ca5efdec6d,P7652,A2303,4593868,Won,5,1,2,Strong technical proposal,2023-02-28,2025-12-19 08:13:39.645208
04c601d0-ba93-4037-9f3b-ee698520ac17,P9134,A2759,2086004,Won,2,2,2,Strong technical proposal,2024-08-28,2025-12-19 08:13:39.645217
6221f68e-170b-4eee-b61a-fa63aa013c84,P5646,A2494,3496482,Lost,1,1,4,Strong technical proposal,2024-01-28,2025-12-19 08:13:39.645225
6132ea3a-a211-4640-8cef-584df722afd6,P7371,A2541,2168443,Won,5,5,2,Pricing strategy worked well,2024-03-13,2025-12-19 08:13:39.645233
733ccb18-ddb6-4343-9e58-056ea1b239cd,P5999,A2629,613668,Won,3,5,4,Strong technical proposal,2024-05-22,2025-12-19 08:13:39.645242
281cf732-413a-40ba-afef-f1051611e6b6,P9387,A1366,2687220,Lost,5,4,4,Strong technical proposal,2023-12-01,2025-12-19 08:13:39.645250
4ed21f7c-5479-48b0-bf19-15055db36c5d,P5056,A1934,931426,Won,1,2,3,Strong technical proposal,2024-10-25,2025-12-19 08:13:39.645259
ed9dab2c-aa88-41d5-a206-923dd38ee6ca,P5323,A2110,2567322,Won,2,2,3,Strong technical proposal,2024-08-15,2025-12-19 08:13:39.645268
476ba753-3019-4b94-8869-5d14bacdf79a,P8811,A2603,1364876,Lost,3,3,3,Late stakeholder involvement,2024-04-08,2025-12-19 08:13:39.645276
50488fd4-617f-4136-9659-ebed8f288c63,P5503,A1990,566265,Won,4,1,4,Pricing strategy worked well,2024-06-29,2025-12-19 08:13:39.645285
ff607890-e048-42c9-b75f-b216ff10d9fa,P7264,A2964,3703517,Won,5,3,3,Late stakeholder involvement,2024-05-12,2025-12-19 08:13:39.645294
6547c41d-1e6e-4f0d-8cfa-265bb4effe52,P7988,A2139,217367,Lost,5,2,1,Pricing strategy worked well,2023-07-26,2025-12-19 08:13:39.645302
5188a747-4f5a-4d5d-bad8-a352957b131a,P6643,A2224,2892915,Won,4,3,3,Pricing strategy worked well,2023-03-16,2025-12-19 08:13:39.645311
abfa8de1-618f-474e-bd08-fd3fe91010e5,P9581,A2585,1647519,Won,3,1,1,Client expectations unclear,2023-10-07,2025-12-19 08:13:39.645319
4b552756-ef08-4789-b0fb-5f10693a1374,P8462,A1601,135062,Lost,2,3,5,Better risk assessment needed,2024-10-13,2025-12-19 08:13:39.645327
009732f4-9039-43ae-b64a-59f1ec001bc1,P9955,A1105,2149924,Won,5,1,2,Strong technical proposal,2023-04-05,2025-12-19 08:13:39.645337
c9f4783a-f749-4102-abf3-c5c0ae2595f3,P5818,A2162,153986,Won,3,3,1,Client expectations unclear,2024-02-07,2025-12-19 08:13:39.645345
289c4557-0f22-41d6-9eb2-9a014aaa6b5f,P5662,A1862,3977108,Won,4,5,4,Late stakeholder involvement,2023-07-06,2025-12-19 08:13:39.645354
5391631f-e4ca-450e-9738-5b3d99ec420f,P5002,A2541,4206867,Won,2,3,5,Client expectations unclear,2023-12-30,2025-12-19 08:13:39.645362
68be5966-5624-43a2-b268-b1fa70076ca7,P8348,A2656,1001269,Won,4,1,4,Client expectations unclear,2023-08-27,2025-12-19 08:13:39.645371
7ef156eb-ceee-48df-8dc9-956ac9fb2955,P9201,A1957,809005,Won,5,2,5,Late stakeholder involvement,2024-07-17,2025-12-19 08:13:39.645379
4d0e32bf-3afc-492e-ba27-238a6c9e7e05,P6984,A1384,1485942,Lost,5,4,4,Client expectations unclear,2024-04-06,2025-12-19 08:13:39.645387
dd86be38-e30e-4237-8b34-8bfc7354952b,P8812,A1490,535448,Lost,1,2,4,Pricing strategy worked well,2024-05-09,2025-12-19 08:13:39.645395
e7368d92-d70d-47db-9c3b-bb29088a07ac,P9611,A1271,4400821,Lost,1,3,4,Late stakeholder involvement,2023-09-01,2025-12-19 08:13:39.645404
36d54054-ac33-4432-a49a-4fea76a0c185,P6057,A1992,2993567,Won,5,5,2,Pricing strategy worked well,2024-08-30,2025-12-19 08:13:39.645412
2987b185-7ac3-4b90-962c-4b077b40010c,P7830,A1111,3955581,Lost,5,5,1,Strong technical proposal,2024-06-03,2025-12-19 08:13:39.645420
493c8aaf-bb17-4732-86de-85a1ba144248,P5348,A2161,4729873,Lost,1,4,5,Pricing strategy worked well,2024-09-06,2025-12-19 08:13:39.645429
d1d2f7d4-dd3f-4dc4-835b-ebeec39b1b73,P5738,A2563,3046531,Won,3,3,2,Strong technical proposal,2023-11-17,2025-12-19 08:13:39.645440
b17a836b-c640-4442-a6d4-713eec136127,P7269,A1834,3951275,Lost,3,2,1,Pricing strategy worked well,2024-06-27,2025-12-19 08:13:39.645448
b1027cae-a01a-4799-8e6e-20b0a99cb929,P6487,A2625,914629,Won,3,2,5,Pricing strategy worked well,2023-06-29,2025-12-19 08:13:39.645457
9fc74c80-9df4-410c-8263-566c7d2f3455,P5206,A2962,4509995,Lost,4,1,5,Pricing strategy worked well,2024-08-28,2025-12-19 08:13:39.645465
ace02589-170a-4338-adef-86c143c28290,P5869,A1834,466026,Won,2,4,5,Better risk assessment needed,2024-03-24,2025-12-19 08:13:39.645473
c5648ac3-de81-4f34-b351-d1e1ff1d4a50,P7779,A1492,4931301,Lost,2,2,2,Late stakeholder involvement,2023-01-26,2025-12-19 08:13:39.645482
6b959316-3153-4eaa-8726-cb689ce5acf3,P9505,A1887,2939973,Won,4,1,2,Client expectations unclear,2024-02-28,2025-12-19 08:13:39.645490
22519f13-310e-4a97-81a2-789f420fce11,P8944,A1882,4964788,Lost,1,5,3,Better risk assessment needed,2023-05-06,2025-12-19 08:13:39.645498
36445470-6044-4879-81bd-a858ca355f56,P9698,A2678,4778339,Lost,3,5,1,Better risk assessment needed,2023-05-01,2025-12-19 08:13:39.645507
92ac5eb2-5fd8-4fd5-bab0-9e17d969c859,P7597,A2234,4179374,Lost,5,1,3,Late stakeholder involvement,2024-01-17,2025-12-19 08:13:39.645515
f11306a0-9420-40c4-bc9d-f68cbe66b06f,P9568,A2263,3884604,Won,4,3,1,Late stakeholder involvement,2023-01-21,2025-12-19 08:13:39.645523
752b9181-be1a-47f9-813c-74e971b22e9a,P5032,A1987,4426125,Won,5,1,5,Late stakeholder involvement,2023-12-07,2025-12-19 08:13:39.645532
ac7df1f5-da7d-4256-ba36-36fcb325712d,P9925,A2195,1141978,Won,1,3,4,Strong technical proposal,2024-06-29,2025-12-19 08:13:39.645540
56f4c5b6-2896-4f21-8e27-0340559684b0,P9137,A1880,1874539,Won,1,2,3,Better risk assessment needed,2024-04-01,2025-12-19 08:13:39.645548
de1800e8-1676-44f7-a8a3-dad4b623be1a,P5221,A2467,4003730,Won,1,4,5,Better risk assessment needed,2023-03-06,2025-12-19 08:13:39.645557
25de82c5-eaf2-4612-8235-47aa9eb8777c,P7422,A1948,4297667,Lost,2,1,2,Late stakeholder involvement,2023-10-26,2025-12-19 08:13:39.645565
7852ab4d-a00a-49a4-bab6-affb8e572a8a,P8940,A2679,2126520,Lost,5,5,1,Better risk assessment needed,2023-04-17,2025-12-19 08:13:39.645574
d357b047-65b5-46e9-ba5c-ccb10ab8f37a,P6029,A1837,800871,Won,4,5,1,Pricing strategy worked well,2024-03-27,2025-12-19 08:13:39.645582
23c56a45-27ab-436c-8bb8-75738b069990,P8625,A2946,2554266,Lost,1,1,1,Late stakeholder involvement,2024-11-26,2025-12-19 08:13:39.645591
3570fb8d-e669-4f89-b358-15d307efadef,P7627,A1219,3694350,Lost,4,5,2,Strong technical proposal,2023-05-12,2025-12-19 08:13:39.645599
